,WSUDAN,NSUDAN,KRT,ESUDAN,CSUDAN
2015-02-14 08:00:00,0.261217391,0.233478261,0.0095,0.331294118,0.039222222
2015-02-14 09:00:00,0.137934783,0.164,0,0.269705882,0.006666667
2015-02-14 10:00:00,0.064891304,0.098217391,0,0.229588235,0.000888889
2015-02-14 11:00:00,0.030978261,0.057173913,0,0.205470588,0
2015-02-14 12:00:00,0.01726087,0.036521739,0.0005,0.199117647,0.008222222
2015-02-14 13:00:00,0.014282609,0.030391304,0.002,0.205176471,0.021444444
2015-02-14 14:00:00,0.020934783,0.04173913,0.012,0.221352941,0.049888889
2015-02-14 15:00:00,0.075434783,0.107391304,0.101,0.263235294,0.175111111
2015-02-14 16:00:00,0.209217391,0.208826087,0.2845,0.316294118,0.333222222
2015-02-14 17:00:00,0.347891304,0.297608696,0.459,0.378705882,0.439111111
2015-02-14 18:00:00,0.455804348,0.360434783,0.5615,0.422176471,0.512444444
2015-02-14 19:00:00,0.524630435,0.397652174,0.6035,0.443705882,0.548777778
2015-02-14 20:00:00,0.5615,0.417478261,0.6145,0.435941176,0.553555556
2015-02-14 21:00:00,0.578217391,0.429565217,0.6125,0.400411765,0.544555556
2015-02-14 22:00:00,0.585804348,0.437043478,0.6135,0.368,0.523444444
2015-02-14 23:00:00,0.588086957,0.439695652,0.611,0.340352941,0.488
2015-02-15 00:00:00,0.584369565,0.433478261,0.593,0.313882353,0.446333333
2015-02-15 01:00:00,0.575456522,0.422347826,0.5565,0.294647059,0.402111111
2015-02-15 02:00:00,0.562934783,0.405608696,0.508,0.281352941,0.358777778
2015-02-15 03:00:00,0.542086957,0.386913043,0.457,0.264529412,0.309888889
2015-02-15 04:00:00,0.502630435,0.357956522,0.3705,0.213823529,0.212333333
2015-02-15 05:00:00,0.334391304,0.245565217,0.1365,0.193058824,0.094222222
2015-02-15 06:00:00,0.199173913,0.140434783,0.0735,0.178176471,0.112222222
2015-02-15 07:00:00,0.251934783,0.130521739,0.098,0.119764706,0.121111111
2015-02-15 08:00:00,0.177804348,0.144434783,0.0365,0.089058824,0.034555556
2015-02-15 09:00:00,0.080934783,0.116956522,0.0255,0.070882353,0.009555556
2015-02-15 10:00:00,0.036434783,0.106434783,0.039,0.061941176,0.006777778
2015-02-15 11:00:00,0.02623913,0.11773913,0.0735,0.072294118,0.012888889
2015-02-15 12:00:00,0.027217391,0.142217391,0.111,0.092,0.023444444
2015-02-15 13:00:00,0.036130435,0.172304348,0.142,0.120823529,0.039444444
2015-02-15 14:00:00,0.057282609,0.209434783,0.19,0.170705882,0.070333333
2015-02-15 15:00:00,0.155369565,0.314478261,0.369,0.253235294,0.206111111
2015-02-15 16:00:00,0.335347826,0.437391304,0.575,0.300764706,0.373555556
2015-02-15 17:00:00,0.464391304,0.517347826,0.6775,0.323411765,0.477444444
2015-02-15 18:00:00,0.539521739,0.569,0.7135,0.342058824,0.551111111
2015-02-15 19:00:00,0.580304348,0.603956522,0.722,0.358529412,0.592222222
2015-02-15 20:00:00,0.600565217,0.629043478,0.7265,0.364176471,0.611222222
2015-02-15 21:00:00,0.608978261,0.642086957,0.7205,0.352882353,0.612555556
2015-02-15 22:00:00,0.616478261,0.649173913,0.7065,0.335823529,0.599111111
2015-02-15 23:00:00,0.625913043,0.650608696,0.6805,0.319,0.575
2015-02-16 00:00:00,0.631673913,0.641869565,0.655,0.301352941,0.541888889
2015-02-16 01:00:00,0.633173913,0.625695652,0.6325,0.278647059,0.507888889
2015-02-16 02:00:00,0.630608696,0.608956522,0.61,0.253470588,0.467888889
2015-02-16 03:00:00,0.62276087,0.588434783,0.586,0.231058824,0.437111111
2015-02-16 04:00:00,0.59876087,0.540173913,0.507,0.178705882,0.349444444
2015-02-16 05:00:00,0.430608696,0.355086957,0.2935,0.114176471,0.242444444
2015-02-16 06:00:00,0.361347826,0.259173913,0.3915,0.151941176,0.453555556
2015-02-16 07:00:00,0.527717391,0.42973913,0.5765,0.118823529,0.433888889
2015-02-16 08:00:00,0.425695652,0.375304348,0.4105,0.069411765,0.264666667
2015-02-16 09:00:00,0.275956522,0.301217391,0.316,0.053176471,0.143666667
2015-02-16 10:00:00,0.176586957,0.286391304,0.2685,0.065352941,0.085555556
2015-02-16 11:00:00,0.135,0.304521739,0.249,0.093470588,0.070444444
2015-02-16 12:00:00,0.129565217,0.338695652,0.2565,0.125647059,0.079
2015-02-16 13:00:00,0.150391304,0.379391304,0.2895,0.158058824,0.099888889
2015-02-16 14:00:00,0.199347826,0.416652174,0.3555,0.193588235,0.143444444
2015-02-16 15:00:00,0.34,0.493869565,0.536,0.296588235,0.304666667
2015-02-16 16:00:00,0.555130435,0.598782609,0.7045,0.401235294,0.495222222
2015-02-16 17:00:00,0.66826087,0.649,0.7655,0.455235294,0.587888889
2015-02-16 18:00:00,0.717782609,0.662869565,0.772,0.481235294,0.622666667
2015-02-16 19:00:00,0.72726087,0.65326087,0.752,0.490352941,0.638444444
2015-02-16 20:00:00,0.719543478,0.632173913,0.7015,0.488705882,0.654111111
2015-02-16 21:00:00,0.70873913,0.611782609,0.6595,0.480176471,0.660888889
2015-02-16 22:00:00,0.69423913,0.600782609,0.6345,0.464176471,0.642555556
2015-02-16 23:00:00,0.67626087,0.594086957,0.62,0.443411765,0.606333333
2015-02-17 00:00:00,0.661021739,0.58026087,0.6025,0.418294118,0.564777778
2015-02-17 01:00:00,0.645630435,0.561869565,0.581,0.396588235,0.527777778
2015-02-17 02:00:00,0.632391304,0.543478261,0.5575,0.378823529,0.488444444
2015-02-17 03:00:00,0.617826087,0.515173913,0.5205,0.355058824,0.438444444
2015-02-17 04:00:00,0.583847826,0.464304348,0.4275,0.288823529,0.322222222
2015-02-17 05:00:00,0.458456522,0.309608696,0.2335,0.247882353,0.274
2015-02-17 06:00:00,0.548804348,0.402869565,0.418,0.266294118,0.439444444
2015-02-17 07:00:00,0.593608696,0.455652174,0.4815,0.158411765,0.374777778
2015-02-17 08:00:00,0.4495,0.279565217,0.29,0.060352941,0.215222222
2015-02-17 09:00:00,0.306804348,0.179521739,0.169,0.035588235,0.120111111
2015-02-17 10:00:00,0.20473913,0.14773913,0.1265,0.045882353,0.084
2015-02-17 11:00:00,0.143304348,0.15226087,0.131,0.079882353,0.088666667
2015-02-17 12:00:00,0.11773913,0.177782609,0.178,0.125235294,0.111555556
2015-02-17 13:00:00,0.117130435,0.211130435,0.2615,0.197117647,0.148444444
2015-02-17 14:00:00,0.138195652,0.250347826,0.3605,0.285705882,0.222
2015-02-17 15:00:00,0.240065217,0.347,0.5405,0.412764706,0.409666667
2015-02-17 16:00:00,0.435391304,0.472304348,0.693,0.492,0.592
2015-02-17 17:00:00,0.544521739,0.548,0.7145,0.498705882,0.651777778
2015-02-17 18:00:00,0.587521739,0.586521739,0.706,0.481705882,0.671444444
2015-02-17 19:00:00,0.599586957,0.592565217,0.695,0.462588235,0.678666667
2015-02-17 20:00:00,0.599804348,0.573217391,0.682,0.438529412,0.663777778
2015-02-17 21:00:00,0.595173913,0.549826087,0.667,0.412411765,0.638666667
2015-02-17 22:00:00,0.591173913,0.530043478,0.6385,0.397294118,0.595444444
2015-02-17 23:00:00,0.587043478,0.511130435,0.6245,0.385588235,0.552111111
2015-02-18 00:00:00,0.579695652,0.492217391,0.5905,0.373352941,0.508888889
2015-02-18 01:00:00,0.56473913,0.472304348,0.541,0.363352941,0.476444444
2015-02-18 02:00:00,0.550086957,0.455347826,0.507,0.353941176,0.452888889
2015-02-18 03:00:00,0.539434783,0.437565217,0.4765,0.344352941,0.439
2015-02-18 04:00:00,0.514065217,0.392217391,0.3965,0.283411765,0.368555556
2015-02-18 05:00:00,0.43,0.233304348,0.372,0.264117647,0.531444444
2015-02-18 06:00:00,0.503782609,0.28273913,0.6455,0.280470588,0.657333333
2015-02-18 07:00:00,0.510130435,0.320782609,0.5415,0.191058824,0.563666667
2015-02-18 08:00:00,0.39373913,0.210130435,0.395,0.136705882,0.427222222
2015-02-18 09:00:00,0.268630435,0.160217391,0.294,0.115941176,0.316666667
2015-02-18 10:00:00,0.174021739,0.153521739,0.2395,0.122117647,0.259
2015-02-18 11:00:00,0.12173913,0.173304348,0.2225,0.148941176,0.247777778
2015-02-18 12:00:00,0.102021739,0.206,0.2445,0.184941176,0.263666667
2015-02-18 13:00:00,0.101608696,0.238956522,0.3135,0.237941176,0.296111111
2015-02-18 14:00:00,0.117673913,0.269913043,0.399,0.303823529,0.347
2015-02-18 15:00:00,0.205456522,0.347173913,0.5165,0.429588235,0.471555556
2015-02-18 16:00:00,0.390826087,0.468304348,0.6465,0.523058824,0.622555556
2015-02-18 17:00:00,0.507717391,0.54273913,0.6805,0.545294118,0.674555556
2015-02-18 18:00:00,0.561630435,0.578521739,0.6795,0.537647059,0.706666667
2015-02-18 19:00:00,0.580130435,0.583434783,0.649,0.516058824,0.725666667
2015-02-18 20:00:00,0.583326087,0.570217391,0.6185,0.493764706,0.712888889
2015-02-18 21:00:00,0.584630435,0.551173913,0.6135,0.473882353,0.674222222
2015-02-18 22:00:00,0.592847826,0.53173913,0.6245,0.465117647,0.634333333
2015-02-18 23:00:00,0.604152174,0.511173913,0.6465,0.468,0.606555556
2015-02-19 00:00:00,0.608782609,0.495652174,0.6665,0.477705882,0.581555556
2015-02-19 01:00:00,0.604282609,0.488521739,0.671,0.478,0.566111111
2015-02-19 02:00:00,0.5945,0.48,0.649,0.471941176,0.546333333
2015-02-19 03:00:00,0.577369565,0.465304348,0.597,0.457294118,0.518444444
2015-02-19 04:00:00,0.545978261,0.423086957,0.492,0.400764706,0.468555556
2015-02-19 05:00:00,0.548673913,0.313652174,0.685,0.479176471,0.74
2015-02-19 06:00:00,0.644,0.455086957,0.7665,0.514294118,0.768111111
2015-02-19 07:00:00,0.638978261,0.529826087,0.641,0.408176471,0.663
2015-02-19 08:00:00,0.529152174,0.446,0.545,0.351529412,0.550222222
2015-02-19 09:00:00,0.4075,0.411434783,0.499,0.338941176,0.454444444
2015-02-19 10:00:00,0.305956522,0.426217391,0.484,0.371941176,0.402888889
2015-02-19 11:00:00,0.242826087,0.464913043,0.478,0.429705882,0.400777778
2015-02-19 12:00:00,0.219369565,0.50773913,0.492,0.492647059,0.430333333
2015-02-19 13:00:00,0.227891304,0.542695652,0.5375,0.553117647,0.478111111
2015-02-19 14:00:00,0.26476087,0.566,0.6045,0.608176471,0.539111111
2015-02-19 15:00:00,0.359695652,0.583304348,0.6605,0.645,0.615666667
2015-02-19 16:00:00,0.545173913,0.642434783,0.721,0.674,0.705111111
2015-02-19 17:00:00,0.642173913,0.666521739,0.7295,0.679882353,0.723333333
2015-02-19 18:00:00,0.680130435,0.669347826,0.7245,0.666882353,0.744222222
2015-02-19 19:00:00,0.694673913,0.658391304,0.7155,0.642470588,0.766333333
2015-02-19 20:00:00,0.693391304,0.643913043,0.7035,0.631411765,0.764
2015-02-19 21:00:00,0.686543478,0.624652174,0.6935,0.631352941,0.751666667
2015-02-19 22:00:00,0.678043478,0.602869565,0.6915,0.630529412,0.732888889
2015-02-19 23:00:00,0.673478261,0.587130435,0.686,0.621,0.726666667
2015-02-20 00:00:00,0.673391304,0.570826087,0.669,0.614117647,0.711111111
2015-02-20 01:00:00,0.672695652,0.552173913,0.643,0.603176471,0.694444444
2015-02-20 02:00:00,0.668173913,0.521391304,0.617,0.586705882,0.670111111
2015-02-20 03:00:00,0.659065217,0.488347826,0.594,0.557235294,0.632666667
2015-02-20 04:00:00,0.639195652,0.434652174,0.571,0.524823529,0.651666667
2015-02-20 05:00:00,0.731347826,0.357652174,0.822,0.618235294,0.856111111
2015-02-20 06:00:00,0.818913043,0.490565217,0.8515,0.623588235,0.821888889
2015-02-20 07:00:00,0.807630435,0.53726087,0.734,0.496764706,0.712111111
2015-02-20 08:00:00,0.698086957,0.396130435,0.5785,0.380588235,0.586
2015-02-20 09:00:00,0.573282609,0.272086957,0.4395,0.295411765,0.477555556
2015-02-20 10:00:00,0.459391304,0.198956522,0.3535,0.250470588,0.409555556
2015-02-20 11:00:00,0.378565217,0.16873913,0.32,0.242823529,0.381666667
2015-02-20 12:00:00,0.33126087,0.167521739,0.333,0.261176471,0.387666667
2015-02-20 13:00:00,0.314434783,0.187347826,0.382,0.313,0.427555556
2015-02-20 14:00:00,0.326521739,0.226347826,0.45,0.382352941,0.490777778
2015-02-20 15:00:00,0.385347826,0.324130435,0.553,0.491647059,0.576666667
2015-02-20 16:00:00,0.547630435,0.461304348,0.6825,0.584823529,0.681222222
2015-02-20 17:00:00,0.643130435,0.547043478,0.7125,0.614294118,0.706222222
2015-02-20 18:00:00,0.670391304,0.588,0.696,0.603411765,0.712222222
2015-02-20 19:00:00,0.664456522,0.596391304,0.6725,0.578235294,0.72
2015-02-20 20:00:00,0.648065217,0.57926087,0.644,0.553470588,0.724666667
2015-02-20 21:00:00,0.633130435,0.545086957,0.616,0.530705882,0.707777778
2015-02-20 22:00:00,0.621934783,0.506391304,0.584,0.509,0.686888889
2015-02-20 23:00:00,0.609891304,0.47026087,0.5465,0.487117647,0.671666667
2015-02-21 00:00:00,0.599913043,0.439782609,0.5185,0.466235294,0.641444444
2015-02-21 01:00:00,0.587891304,0.412130435,0.504,0.439,0.608222222
2015-02-21 02:00:00,0.572456522,0.390304348,0.497,0.402117647,0.571
2015-02-21 03:00:00,0.553543478,0.374956522,0.475,0.359294118,0.532333333
2015-02-21 04:00:00,0.521565217,0.341826087,0.3905,0.302235294,0.467666667
2015-02-21 05:00:00,0.514934783,0.199478261,0.343,0.295117647,0.623555556
2015-02-21 06:00:00,0.577695652,0.171695652,0.4445,0.267470588,0.616222222
2015-02-21 07:00:00,0.567891304,0.259173913,0.4165,0.193588235,0.485444444
2015-02-21 08:00:00,0.470869565,0.166913043,0.2935,0.139647059,0.359444444
2015-02-21 09:00:00,0.381021739,0.113,0.242,0.120529412,0.293111111
2015-02-21 10:00:00,0.325173913,0.103173913,0.246,0.135588235,0.279
2015-02-21 11:00:00,0.293521739,0.118913043,0.2735,0.169529412,0.292444444
2015-02-21 12:00:00,0.281130435,0.151347826,0.317,0.215941176,0.318444444
2015-02-21 13:00:00,0.288173913,0.19373913,0.3755,0.275588235,0.351555556
2015-02-21 14:00:00,0.3145,0.238347826,0.4435,0.341352941,0.394111111
2015-02-21 15:00:00,0.391130435,0.328826087,0.562,0.448,0.493666667
2015-02-21 16:00:00,0.562391304,0.443304348,0.693,0.525882353,0.629777778
2015-02-21 17:00:00,0.655891304,0.508608696,0.72,0.546411765,0.685666667
2015-02-21 18:00:00,0.685956522,0.535173913,0.7035,0.540294118,0.716777778
2015-02-21 19:00:00,0.680456522,0.539869565,0.672,0.516941176,0.731555556
2015-02-21 20:00:00,0.662043478,0.536043478,0.6415,0.478823529,0.722333333
2015-02-21 21:00:00,0.646913043,0.531391304,0.633,0.450764706,0.692333333
2015-02-21 22:00:00,0.637086957,0.537130435,0.631,0.433823529,0.649333333
2015-02-21 23:00:00,0.629891304,0.553521739,0.6305,0.426058824,0.619666667
2015-02-22 00:00:00,0.627304348,0.565086957,0.6175,0.418764706,0.594
2015-02-22 01:00:00,0.626652174,0.562043478,0.591,0.410411765,0.573777778
2015-02-22 02:00:00,0.623195652,0.548695652,0.5675,0.399647059,0.551
2015-02-22 03:00:00,0.614630435,0.53226087,0.554,0.383941176,0.524666667
2015-02-22 04:00:00,0.586847826,0.490913043,0.4815,0.316294118,0.423666667
2015-02-22 05:00:00,0.521608696,0.299521739,0.3565,0.256411765,0.521777778
2015-02-22 06:00:00,0.609413043,0.319173913,0.6355,0.285352941,0.624777778
2015-02-22 07:00:00,0.657978261,0.503782609,0.63,0.208235294,0.489222222
2015-02-22 08:00:00,0.567608696,0.332652174,0.424,0.125705882,0.329777778
2015-02-22 09:00:00,0.445043478,0.214608696,0.2885,0.084705882,0.232333333
2015-02-22 10:00:00,0.346913043,0.167086957,0.232,0.076470588,0.197777778
2015-02-22 11:00:00,0.288108696,0.163391304,0.222,0.098235294,0.207222222
2015-02-22 12:00:00,0.266652174,0.189913043,0.2485,0.132294118,0.247777778
2015-02-22 13:00:00,0.281413043,0.240086957,0.309,0.187529412,0.310666667
2015-02-22 14:00:00,0.328086957,0.30773913,0.406,0.287588235,0.396555556
2015-02-22 15:00:00,0.434695652,0.433826087,0.5935,0.454294118,0.551111111
2015-02-22 16:00:00,0.62523913,0.574782609,0.7625,0.578352941,0.705222222
2015-02-22 17:00:00,0.717021739,0.641347826,0.806,0.610470588,0.759888889
2015-02-22 18:00:00,0.738695652,0.654217391,0.8005,0.603588235,0.787555556
2015-02-22 19:00:00,0.734478261,0.639565217,0.7755,0.573235294,0.793555556
2015-02-22 20:00:00,0.720565217,0.612652174,0.742,0.527117647,0.764666667
2015-02-22 21:00:00,0.707065217,0.587217391,0.7085,0.484764706,0.722888889
2015-02-22 22:00:00,0.694391304,0.574173913,0.6925,0.465529412,0.677
2015-02-22 23:00:00,0.683086957,0.570434783,0.6675,0.439,0.644222222
2015-02-23 00:00:00,0.672586957,0.562086957,0.6345,0.412352941,0.603666667
2015-02-23 01:00:00,0.662543478,0.542086957,0.598,0.390411765,0.566555556
2015-02-23 02:00:00,0.652956522,0.521217391,0.5645,0.372705882,0.540111111
2015-02-23 03:00:00,0.638347826,0.510391304,0.5455,0.353941176,0.511777778
2015-02-23 04:00:00,0.607456522,0.472565217,0.4675,0.292058824,0.423444444
2015-02-23 05:00:00,0.578978261,0.294217391,0.407,0.250529412,0.525777778
2015-02-23 06:00:00,0.680630435,0.391304348,0.639,0.232529412,0.592777778
2015-02-23 07:00:00,0.721891304,0.501304348,0.6135,0.177823529,0.508111111
2015-02-23 08:00:00,0.616673913,0.395434783,0.456,0.113117647,0.354666667
2015-02-23 09:00:00,0.487804348,0.317130435,0.3035,0.056941176,0.220222222
2015-02-23 10:00:00,0.385456522,0.29026087,0.2165,0.037235294,0.149888889
2015-02-23 11:00:00,0.319608696,0.300695652,0.1845,0.050058824,0.128555556
2015-02-23 12:00:00,0.287869565,0.331956522,0.209,0.087411765,0.138777778
2015-02-23 13:00:00,0.288195652,0.377478261,0.2935,0.138882353,0.175888889
2015-02-23 14:00:00,0.319282609,0.437695652,0.4195,0.238588235,0.257222222
2015-02-23 15:00:00,0.40826087,0.539565217,0.615,0.438764706,0.471444444
2015-02-23 16:00:00,0.592782609,0.649086957,0.782,0.589117647,0.663333333
2015-02-23 17:00:00,0.689108696,0.67526087,0.813,0.618235294,0.714666667
2015-02-23 18:00:00,0.716630435,0.670086957,0.8045,0.616411765,0.750111111
2015-02-23 19:00:00,0.716847826,0.649695652,0.784,0.595176471,0.759777778
2015-02-23 20:00:00,0.705,0.628521739,0.76,0.553294118,0.742
2015-02-23 21:00:00,0.69576087,0.611173913,0.7195,0.499,0.716888889
2015-02-23 22:00:00,0.695,0.599913043,0.699,0.451882353,0.681888889
2015-02-23 23:00:00,0.692456522,0.594521739,0.6785,0.415352941,0.627666667
2015-02-24 00:00:00,0.69173913,0.58,0.6795,0.389176471,0.584888889
2015-02-24 01:00:00,0.690956522,0.562304348,0.688,0.374941176,0.556444444
2015-02-24 02:00:00,0.6875,0.537782609,0.686,0.357588235,0.529888889
2015-02-24 03:00:00,0.678478261,0.508695652,0.651,0.338352941,0.529777778
2015-02-24 04:00:00,0.66323913,0.461391304,0.6215,0.311176471,0.545777778
2015-02-24 05:00:00,0.750086957,0.447913043,0.842,0.337882353,0.754111111
2015-02-24 06:00:00,0.869130435,0.693434783,0.8385,0.293411765,0.732444444
2015-02-24 07:00:00,0.798478261,0.632652174,0.74,0.193294118,0.601666667
2015-02-24 08:00:00,0.656021739,0.515086957,0.569,0.124411765,0.441777778
2015-02-24 09:00:00,0.514956522,0.448608696,0.4055,0.096882353,0.311333333
2015-02-24 10:00:00,0.411413043,0.440304348,0.3655,0.109294118,0.240333333
2015-02-24 11:00:00,0.343804348,0.470086957,0.4375,0.168470588,0.234333333
2015-02-24 12:00:00,0.314391304,0.526652174,0.517,0.277352941,0.278444444
2015-02-24 13:00:00,0.317086957,0.588652174,0.531,0.385823529,0.350888889
2015-02-24 14:00:00,0.352456522,0.637608696,0.5715,0.483176471,0.443666667
2015-02-24 15:00:00,0.4315,0.635652174,0.614,0.561294118,0.573777778
2015-02-24 16:00:00,0.593434783,0.628826087,0.6675,0.604529412,0.679111111
2015-02-24 17:00:00,0.669586957,0.625347826,0.689,0.611,0.689555556
2015-02-24 18:00:00,0.67926087,0.626826087,0.6885,0.631470588,0.677777778
2015-02-24 19:00:00,0.678282609,0.612521739,0.734,0.638,0.677
2015-02-24 20:00:00,0.670782609,0.590347826,0.8045,0.636,0.690222222
2015-02-24 21:00:00,0.657956522,0.574391304,0.8455,0.662705882,0.696333333
2015-02-24 22:00:00,0.64776087,0.562521739,0.856,0.689882353,0.692777778
2015-02-24 23:00:00,0.638282609,0.554565217,0.829,0.693411765,0.714777778
2015-02-25 00:00:00,0.641304348,0.53273913,0.781,0.696058824,0.738222222
2015-02-25 01:00:00,0.641326087,0.504478261,0.716,0.684705882,0.742222222
2015-02-25 02:00:00,0.636565217,0.476869565,0.6515,0.656588235,0.726444444
2015-02-25 03:00:00,0.640043478,0.441,0.5885,0.615411765,0.708222222
2015-02-25 04:00:00,0.636913043,0.402391304,0.544,0.612,0.741444444
2015-02-25 05:00:00,0.740826087,0.417130435,0.774,0.611411765,0.803444444
2015-02-25 06:00:00,0.810326087,0.521782609,0.7675,0.547176471,0.738333333
2015-02-25 07:00:00,0.780608696,0.515913043,0.6505,0.469352941,0.623333333
2015-02-25 08:00:00,0.677804348,0.416869565,0.5265,0.399647059,0.504333333
2015-02-25 09:00:00,0.578,0.345,0.4465,0.360529412,0.408333333
2015-02-25 10:00:00,0.496478261,0.311782609,0.415,0.354764706,0.349222222
2015-02-25 11:00:00,0.437217391,0.304,0.4125,0.374647059,0.331
2015-02-25 12:00:00,0.402130435,0.312304348,0.4345,0.412941176,0.341555556
2015-02-25 13:00:00,0.3935,0.33126087,0.486,0.457176471,0.374666667
2015-02-25 14:00:00,0.411586957,0.355956522,0.544,0.493058824,0.420111111
2015-02-25 15:00:00,0.451978261,0.403869565,0.5855,0.518941176,0.477888889
2015-02-25 16:00:00,0.570413043,0.487217391,0.639,0.563470588,0.584777778
2015-02-25 17:00:00,0.639152174,0.528608696,0.6445,0.582705882,0.646666667
2015-02-25 18:00:00,0.656782609,0.532869565,0.5915,0.579,0.668333333
2015-02-25 19:00:00,0.652934783,0.513304348,0.5225,0.570352941,0.662777778
2015-02-25 20:00:00,0.637282609,0.480304348,0.4855,0.553294118,0.650666667
2015-02-25 21:00:00,0.623282609,0.450782609,0.4645,0.543117647,0.625222222
2015-02-25 22:00:00,0.616826087,0.434217391,0.4625,0.541352941,0.608777778
2015-02-25 23:00:00,0.61026087,0.413913043,0.4975,0.533352941,0.606222222
2015-02-26 00:00:00,0.600717391,0.393956522,0.531,0.52,0.605444444
2015-02-26 01:00:00,0.594956522,0.372521739,0.5275,0.507823529,0.598444444
2015-02-26 02:00:00,0.590217391,0.355043478,0.516,0.496117647,0.579222222
2015-02-26 03:00:00,0.585847826,0.334695652,0.525,0.479764706,0.553444444
2015-02-26 04:00:00,0.568891304,0.289652174,0.4605,0.448,0.541555556
2015-02-26 05:00:00,0.551847826,0.182130435,0.4985,0.481,0.720666667
2015-02-26 06:00:00,0.679891304,0.252347826,0.719,0.462588235,0.697333333
2015-02-26 07:00:00,0.66026087,0.296695652,0.5705,0.324588235,0.551888889
2015-02-26 08:00:00,0.563347826,0.208043478,0.4035,0.220352941,0.410444444
2015-02-26 09:00:00,0.45626087,0.140347826,0.302,0.150117647,0.296222222
2015-02-26 10:00:00,0.367565217,0.10573913,0.2505,0.118176471,0.225
2015-02-26 11:00:00,0.308195652,0.096521739,0.241,0.130705882,0.209111111
2015-02-26 12:00:00,0.273108696,0.104086957,0.2545,0.174470588,0.240111111
2015-02-26 13:00:00,0.263,0.125695652,0.2905,0.234294118,0.308
2015-02-26 14:00:00,0.278369565,0.160130435,0.343,0.332941176,0.403555556
2015-02-26 15:00:00,0.346891304,0.253391304,0.4815,0.467176471,0.548666667
2015-02-26 16:00:00,0.51676087,0.385434783,0.6695,0.573705882,0.698888889
2015-02-26 17:00:00,0.630608696,0.477478261,0.76,0.608647059,0.757777778
2015-02-26 18:00:00,0.678282609,0.527130435,0.785,0.604705882,0.776666667
2015-02-26 19:00:00,0.689282609,0.541391304,0.776,0.586235294,0.768555556
2015-02-26 20:00:00,0.682456522,0.53326087,0.7485,0.562058824,0.733111111
2015-02-26 21:00:00,0.665021739,0.51573913,0.717,0.548882353,0.691666667
2015-02-26 22:00:00,0.644543478,0.498043478,0.69,0.547529412,0.660222222
2015-02-26 23:00:00,0.620934783,0.484130435,0.6645,0.548352941,0.636
2015-02-27 00:00:00,0.598043478,0.47126087,0.6435,0.541529412,0.612
2015-02-27 01:00:00,0.579217391,0.451478261,0.622,0.531058824,0.591555556
2015-02-27 02:00:00,0.563608696,0.429565217,0.5985,0.510529412,0.566444444
2015-02-27 03:00:00,0.550695652,0.40726087,0.5825,0.481705882,0.546444444
2015-02-27 04:00:00,0.520608696,0.35926087,0.49,0.416882353,0.449777778
2015-02-27 05:00:00,0.387326087,0.217086957,0.314,0.411411765,0.500222222
2015-02-27 06:00:00,0.413347826,0.147782609,0.4375,0.393235294,0.613
2015-02-27 07:00:00,0.462521739,0.175565217,0.504,0.330117647,0.588222222
2015-02-27 08:00:00,0.405586957,0.127304348,0.4175,0.258764706,0.471444444
2015-02-27 09:00:00,0.326434783,0.07173913,0.3175,0.195647059,0.358222222
2015-02-27 10:00:00,0.259565217,0.047826087,0.2405,0.161941176,0.292888889
2015-02-27 11:00:00,0.21376087,0.044086957,0.2,0.169823529,0.275
2015-02-27 12:00:00,0.186130435,0.053695652,0.189,0.194117647,0.291555556
2015-02-27 13:00:00,0.179108696,0.077347826,0.205,0.233352941,0.335555556
2015-02-27 14:00:00,0.19726087,0.119869565,0.243,0.296705882,0.402111111
2015-02-27 15:00:00,0.288869565,0.239217391,0.3785,0.411705882,0.526222222
2015-02-27 16:00:00,0.478369565,0.393652174,0.5665,0.505764706,0.670666667
2015-02-27 17:00:00,0.609086957,0.500608696,0.696,0.550352941,0.740666667
2015-02-27 18:00:00,0.67626087,0.553521739,0.7635,0.560647059,0.782222222
2015-02-27 19:00:00,0.702021739,0.566608696,0.778,0.547058824,0.801555556
2015-02-27 20:00:00,0.701782609,0.556304348,0.7745,0.521294118,0.792333333
2015-02-27 21:00:00,0.685369565,0.53873913,0.7485,0.490823529,0.753444444
2015-02-27 22:00:00,0.666,0.523434783,0.7105,0.458117647,0.715222222
2015-02-27 23:00:00,0.643717391,0.506826087,0.6835,0.426294118,0.664555556
2015-02-28 00:00:00,0.615956522,0.488608696,0.66,0.403,0.615777778
2015-02-28 01:00:00,0.595565217,0.464043478,0.6305,0.387823529,0.562777778
2015-02-28 02:00:00,0.579869565,0.436608696,0.5955,0.371823529,0.515444444
2015-02-28 03:00:00,0.564304348,0.411608696,0.567,0.351588235,0.470777778
2015-02-28 04:00:00,0.532565217,0.363478261,0.462,0.267294118,0.354888889
2015-02-28 05:00:00,0.36326087,0.199217391,0.221,0.175705882,0.324333333
2015-02-28 06:00:00,0.33426087,0.106130435,0.282,0.171,0.511111111
2015-02-28 07:00:00,0.466717391,0.175,0.4585,0.141823529,0.564444444
2015-02-28 08:00:00,0.420695652,0.18073913,0.362,0.098823529,0.454111111
2015-02-28 09:00:00,0.33576087,0.150173913,0.279,0.076470588,0.362555556
2015-02-28 10:00:00,0.264369565,0.135782609,0.2355,0.080823529,0.316
2015-02-28 11:00:00,0.224456522,0.136043478,0.213,0.099294118,0.309222222
