,WSUDAN,NSUDAN,KRT,ESUDAN,CSUDAN
2015-01-01 00:00:00,-692090.0541,-135288.34,-437028.9162,-332841.9726,-517809.7348
2015-01-01 01:00:00,-710948.5028,-138974.7508,-448937.3193,-341911.4328,-531919.2979
2015-01-01 02:00:00,-764693.7279,-149480.7568,-482875.4136,-367758.7437,-572130.5401
2015-01-01 03:00:00,-842012.6292,-164594.8966,-531699.4003,-404943.1758,-629979.1965
2015-01-01 04:00:00,-926873.1872,-181183.2639,-585285.6605,-445754.5635,-693470.3893
2015-01-01 05:00:00,-1003248.305,-196112.9148,-633513.6832,-482485.1083,-750612.9231
2015-01-01 06:00:00,-1061708.757,-207540.6438,-670429.2667,-510600.0801,-794352.0164
2015-01-01 07:00:00,-1096595.534,-214360.2391,-692458.9578,-527377.9306,-820453.6955
2015-01-01 08:00:00,-1107911.095,-216572.1817,-699604.3105,-532819.8435,-828919.8016
2015-01-01 09:00:00,-1103195.868,-215650.4588,-696626.8212,-530552.1826,-825391.9505
2015-01-01 10:00:00,-1090937.753,-213254.2677,-688886.2815,-524656.9742,-816220.6424
2015-01-01 11:00:00,-1081509.759,-211411.3029,-682932.8569,-520122.8358,-809166.7815
2015-01-01 12:00:00,-1081509.759,-211411.3029,-682932.8569,-520122.8358,-809166.7815
2015-01-01 13:00:00,-1094710.427,-213991.7423,-691268.5837,-526471.3397,-819043.2916
2015-01-01 14:00:00,-1115453.982,-218046.6498,-704367.361,-536447.3909,-834563.2586
2015-01-01 15:00:00,-1154112.203,-225603.4792,-728778.5773,-555039.0152,-863486.6662
2015-01-01 16:00:00,-1353068.467,-264495.0404,-854411.9975,-650721.6436,-1012342.281
2015-01-01 17:00:00,-1578419.915,-308546.2778,-996712.9862,-759098.3208,-1180946.313
2015-01-01 18:00:00,-1609538.939,-314629.3607,-1016363.483,-774064.173,-1204229.025
2015-01-01 19:00:00,-1383240.016,-270392.9128,-873464.1993,-665231.8332,-1034916.109
2015-01-01 20:00:00,-1046621.752,-204591.467,-660902.3888,-503344.3935,-783064.1818
2015-01-01 21:00:00,-838239.9551,-163857.422,-529317.0981,-403128.8103,-627156.5474
2015-01-01 22:00:00,-755264.5036,-147637.5515,-476921.212,-363224.0135,-565075.7586
2015-01-01 23:00:00,-700576.7252,-136947.297,-442387.9307,-336923.4072,-524159.3144
2015-01-02 00:00:00,-679833.1699,-132892.3895,-429289.1534,-326947.356,-508639.3473
2015-01-02 01:00:00,-699634.1719,-136763.0487,-441792.7436,-336470.1117,-523454.1124
2015-01-02 02:00:00,-753379.397,-147269.0547,-475730.8379,-362317.4226,-563665.3546
2015-01-02 03:00:00,-831639.6211,-162567.2023,-525149.2347,-399954.5584,-622218.2924
2015-01-02 04:00:00,-917443.9629,-179340.0585,-579331.4589,-441219.8333,-686415.6077
2015-01-02 05:00:00,-994761.6336,-194453.9578,-628154.6686,-478403.6736,-744263.3435
2015-01-02 06:00:00,-1053222.086,-205881.6868,-665070.2522,-506518.6454,-788002.4368
2015-01-02 07:00:00,-1088110.093,-212701.5226,-687100.7203,-523297.0878,-814105.0365
2015-01-02 08:00:00,-1100366.977,-215097.4731,-694840.4831,-529191.7043,-823275.424
2015-01-02 09:00:00,-1094710.427,-213991.7423,-691268.5837,-526471.3397,-819043.2916
2015-01-02 10:00:00,-1081509.759,-211411.3029,-682932.8569,-520122.8358,-809166.7815
2015-01-02 11:00:00,-1072080.535,-209568.0975,-676978.6553,-515588.1057,-802111.9999
2015-01-02 12:00:00,-1072080.535,-209568.0975,-676978.6553,-515588.1057,-802111.9999
2015-01-02 13:00:00,-1084337.419,-211964.048,-684718.4181,-521482.7223,-811282.3874
2015-01-02 14:00:00,-1105082.205,-216019.1961,-697817.9724,-531459.3653,-826803.2751
2015-01-02 15:00:00,-1151284.543,-225050.734,-726993.0162,-553679.1287,-861371.0603
2015-01-02 16:00:00,-1361546.524,-266152.3137,-859765.573,-654798.9358,-1018685.416
2015-01-02 17:00:00,-1584080.156,-309652.7302,-1000287.217,-761820.4608,-1185181.207
2015-01-02 18:00:00,-1607643.988,-314258.9397,-1015166.893,-773152.8478,-1202811.256
2015-01-02 19:00:00,-1375697.129,-268918.4447,-868701.1489,-661604.2858,-1029272.652
2015-01-02 20:00:00,-1039078.865,-203116.999,-656139.3383,-499716.8461,-777420.7248
2015-01-02 21:00:00,-830697.0678,-162382.9539,-524554.0476,-399501.2629,-621513.0904
2015-01-02 22:00:00,-749607.9534,-146531.8207,-473349.3127,-360503.6489,-560843.6261
2015-01-02 23:00:00,-693033.8379,-135472.8289,-437624.8802,-333295.8598,-518515.8574
2015-01-03 00:00:00,-672289.0522,-131417.6809,-424525.326,-323319.2168,-502994.9697
2015-01-03 01:00:00,-691147.5008,-135104.0917,-436433.7291,-332388.6771,-517104.5328
2015-01-03 02:00:00,-744892.726,-145610.0977,-470371.8234,-358235.9879,-557315.775
2015-01-03 03:00:00,-822211.6272,-160724.2375,-519195.8101,-395420.42,-615164.4314
2015-01-03 04:00:00,-907072.1852,-177312.6048,-572782.0703,-436231.8077,-678655.6242
2015-01-03 05:00:00,-983447.3027,-192242.2556,-621010.0929,-472962.3525,-735798.158
2015-01-03 06:00:00,-1040021.418,-203301.2473,-656734.5254,-500170.1416,-778125.9268
2015-01-03 07:00:00,-1073965.641,-209936.5943,-678169.0295,-516494.6967,-803522.4039
2015-01-03 08:00:00,-1083394.866,-211779.7996,-684123.231,-521029.4268,-810577.1854
2015-01-03 09:00:00,-1075851.978,-210305.3316,-679360.1806,-517401.8794,-804933.7284
2015-01-03 10:00:00,-1060764.973,-207356.1548,-669833.3027,-510146.1928,-793645.8938
2015-01-03 11:00:00,-1049450.643,-205144.4527,-662688.727,-504704.8717,-785180.7083
2015-01-03 12:00:00,-1048508.089,-204960.2043,-662093.5399,-504251.5762,-784475.5064
2015-01-03 13:00:00,-1059822.42,-207171.9065,-669238.1156,-509692.8973,-792940.6918
2015-01-03 14:00:00,-1079623.422,-211042.5656,-681741.7058,-519215.6531,-807755.4569
2015-01-03 15:00:00,-1126768.313,-220258.3519,-711511.9367,-541888.712,-843028.4441
2015-01-03 16:00:00,-1337035.217,-261360.8937,-844287.6015,-643010.8862,-1000346.482
2015-01-03 17:00:00,-1560504.019,-305044.1155,-985399.7701,-750482.156,-1167541.951
2015-01-03 18:00:00,-1583132.681,-309467.5197,-999688.9215,-761364.7982,-1184472.322
2015-01-03 19:00:00,-1350238.346,-263941.8142,-852624.8823,-649360.5736,-1010224.834
2015-01-03 20:00:00,-1014562.636,-198324.6169,-640658.2588,-487926.4294,-759078.1086
2015-01-03 21:00:00,-806182.0689,-157590.8124,-509073.7451,-387711.4379,-603171.3949
2015-01-03 22:00:00,-725091.724,-141739.4386,-457868.2332,-348713.2322,-542501.0099
2015-01-03 23:00:00,-669461.3923,-130864.9358,-422739.7648,-321959.3304,-500879.3638
2015-01-04 00:00:00,-647774.0533,-126625.5394,-409045.0235,-311529.3919,-484653.2742
2015-01-04 01:00:00,-621372.7173,-121464.6605,-392373.5699,-298832.3842,-464900.254
2015-01-04 02:00:00,-676061.7263,-132155.1555,-426907.6282,-325133.5823,-505817.6188
2015-01-04 03:00:00,-755264.5036,-147637.5515,-476921.212,-363224.0135,-565075.7586
2015-01-04 04:00:00,-839183.7388,-164041.9109,-529913.0622,-403582.6975,-627862.67
2015-01-04 05:00:00,-911787.4127,-178234.3277,-575759.5596,-438499.4687,-682183.4753
2015-01-04 06:00:00,-960817.4104,-187818.6108,-606720.1646,-462079.1185,-718866.8664
2015-01-04 07:00:00,-980618.4124,-191689.27,-619223.7548,-471601.8743,-733681.6315
2015-01-04 08:00:00,-974961.8622,-190583.5392,-615651.8554,-468881.5096,-729449.4991
2015-01-04 09:00:00,-950445.6328,-185791.1571,-600170.7759,-457091.0929,-711106.8829
2015-01-04 10:00:00,-920272.8532,-179893.0442,-581117.7971,-442580.3115,-688532.1343
2015-01-04 11:00:00,-898586.7447,-175653.8883,-567423.8328,-432150.9648,-672306.9653
2015-01-04 12:00:00,-893871.5173,-174732.1654,-564446.3435,-429883.3039,-668779.1142
2015-01-04 13:00:00,-908958.5223,-177681.3421,-573973.2214,-437138.9904,-680066.9488
2015-01-04 14:00:00,-941016.4085,-183947.9517,-594216.5744,-452556.3628,-704052.1013
2015-01-04 15:00:00,-993819.0803,-194269.7094,-627559.4816,-477950.3781,-743558.1416
2015-01-04 16:00:00,-1208801.211,-236293.9741,-763312.6357,-581340.2133,-904404.031
2015-01-04 17:00:00,-1454903.597,-284401.5622,-918717.0637,-699696.4924,-1088533.553
2015-01-04 18:00:00,-1505821.163,-294354.8232,-950869.5968,-724183.9167,-1126629.19
2015-01-04 19:00:00,-1293660.539,-252882.1009,-816898.1188,-622151.0092,-967894.3031
2015-01-04 20:00:00,-964588.854,-188555.8449,-609101.6898,-463892.8922,-721688.5949
2015-01-04 21:00:00,-758093.394,-148190.5371,-478707.5502,-364584.4918,-567192.2851
2015-01-04 22:00:00,-678889.3861,-132707.9006,-428693.1894,-326493.4687,-507933.2247
2015-01-04 23:00:00,-622315.2706,-121648.9089,-392968.7569,-299285.6797,-465605.456
2015-01-05 00:00:00,-602514.2687,-117778.2498,-380465.1667,-289762.9239,-450790.6909
2015-01-05 01:00:00,-623259.0544,-121833.3978,-393564.721,-299739.5669,-466311.5786
2015-01-05 02:00:00,-680775.7232,-133076.6379,-429884.3405,-327400.6515,-509344.5493
2015-01-05 03:00:00,-761864.8376,-148927.7712,-481089.0754,-366398.2655,-570014.0136
2015-01-05 04:00:00,-847669.1794,-165700.6274,-535271.2997,-407663.5404,-634211.329
2015-01-05 05:00:00,-922159.1903,-180261.7815,-582308.9482,-443487.4943,-689943.4588
2015-01-05 06:00:00,-973075.5251,-190214.8019,-614460.7043,-467974.3269,-728038.1745
2015-01-05 07:00:00,-995705.4174,-194638.4467,-628750.6327,-478857.5609,-744969.4661
2015-01-05 08:00:00,-990990.19,-193716.7237,-625773.1434,-476589.8999,-741441.615
2015-01-05 09:00:00,-967417.7444,-189108.8305,-610888.028,-465253.3705,-723805.1214
2015-01-05 10:00:00,-939131.3019,-183579.4549,-593026.2002,-451649.7718,-702641.6974
2015-01-05 11:00:00,-918386.5162,-179524.3069,-579926.646,-441673.1288,-687120.8097
2015-01-05 12:00:00,-915558.8563,-178971.5618,-578141.0848,-440313.2424,-685005.2038
2015-01-05 13:00:00,-932530.9679,-182289.2352,-588858.3368,-448475.5199,-697703.4424
2015-01-05 14:00:00,-965532.6378,-188740.3338,-609697.6539,-464346.7795,-722394.7175
2015-01-05 15:00:00,-1024935.644,-200352.3112,-647208.4245,-492915.0468,-766839.0128
2015-01-05 16:00:00,-1248403.215,-244035.2924,-788319.8161,-600385.7248,-934033.5612
2015-01-05 17:00:00,-1494500.679,-292141.9184,-943721.1361,-718739.6368,-1118159.401
2015-01-05 18:00:00,-1542588.124,-301541.9531,-974086.554,-741865.9912,-1154137.59
2015-01-05 19:00:00,-1327609.684,-259518.41,-838335.7309,-638477.9314,-993294.4628
2015-01-05 20:00:00,-999476.861,-195375.6807,-631132.1579,-480671.3346,-747791.1946
2015-01-05 21:00:00,-794866.5075,-155378.8697,-501928.3924,-382269.5251,-594705.2887
2015-01-05 22:00:00,-714719.9464,-139711.9848,-451318.8446,-343725.2065,-534741.0264
2015-01-05 23:00:00,-659088.3842,-128837.2415,-416189.5992,-316970.713,-493118.4597
2015-01-06 00:00:00,-640231.166,-125151.0713,-404281.973,-307901.8445,-479009.8172
2015-01-06 01:00:00,-660974.7212,-129205.9788,-417380.7503,-317877.8957,-494529.7842
2015-01-06 02:00:00,-762808.6214,-149112.2601,-481685.0395,-366852.1527,-570720.1362
2015-01-06 03:00:00,-842012.6292,-164594.8966,-531699.4003,-404943.1758,-629979.1965
2015-01-06 04:00:00,-929702.0775,-181736.2496,-587071.9987,-447115.0417,-695586.9158
2015-01-06 05:00:00,-1007962.302,-197034.3972,-636490.3954,-484752.1775,-754139.8536
2015-01-06 06:00:00,-1067365.307,-208646.3746,-674001.1661,-513320.4447,-798584.1488
2015-01-06 07:00:00,-1102253.314,-215466.2104,-696031.6342,-530098.8871,-824686.7486
2015-01-06 08:00:00,-1114511.429,-217862.4014,-703772.1739,-535994.0954,-833858.0566
2015-01-06 09:00:00,-1107911.095,-216572.1817,-699604.3105,-532819.8435,-828919.8016
2015-01-06 10:00:00,-1094710.427,-213991.7423,-691268.5837,-526471.3397,-819043.2916
2015-01-06 11:00:00,-1084337.419,-211964.048,-684718.4181,-521482.7223,-811282.3874
2015-01-06 12:00:00,-1084337.419,-211964.048,-684718.4181,-521482.7223,-811282.3874
2015-01-06 13:00:00,-1097538.087,-214544.4874,-693054.1449,-527831.2261,-821158.8975
2015-01-06 14:00:00,-1120167.979,-218968.1322,-707344.0733,-538714.4601,-838090.1891
2015-01-06 15:00:00,-1166370.317,-227999.6702,-736519.1171,-560934.2235,-872657.9743
2015-01-06 16:00:00,-1376632.299,-269101.2499,-869291.6739,-662054.0306,-1029972.33
2015-01-06 17:00:00,-1602931.222,-313337.6978,-1012190.958,-770886.3704,-1199285.246
2015-01-06 18:00:00,-1629337.48,-318499.5388,-1028865.519,-783585.7452,-1219041.949
2015-01-06 19:00:00,-1400208.436,-273709.8646,-884179.1203,-673392.3354,-1047611.586
2015-01-06 20:00:00,-1064536.417,-208093.3889,-672214.8279,-511959.9665,-796467.6223
2015-01-06 21:00:00,-857098.4037,-167543.8328,-541225.5012,-412198.2706,-641266.1105
2015-01-06 22:00:00,-776951.8426,-151876.9479,-490615.9534,-373653.952,-581301.8482
2015-01-06 23:00:00,-721320.2804,-141002.2045,-455486.708,-346899.4585,-539679.2814
2015-01-07 00:00:00,-701519.2784,-137131.5454,-442983.1178,-337376.7027,-524864.5164
2015-01-07 01:00:00,-720377.7271,-140817.9562,-454891.5209,-346446.163,-538974.0795
2015-01-07 02:00:00,-774122.9523,-151323.9622,-488829.6152,-372293.4738,-579185.3217
2015-01-07 03:00:00,-851440.623,-166437.8614,-537652.8249,-409477.3141,-637033.0575
2015-01-07 04:00:00,-937244.9648,-183210.7177,-591835.0491,-450742.5891,-701230.3728
2015-01-07 05:00:00,-1013620.082,-198140.3685,-640063.0718,-487473.1339,-758372.9066
2015-01-07 06:00:00,-1071136.751,-209383.6086,-676382.6913,-515134.2184,-801405.8773
2015-01-07 07:00:00,-1103195.868,-215650.4588,-696626.8212,-530552.1826,-825391.9505
2015-01-07 08:00:00,-1111682.539,-217309.4158,-701985.8358,-534633.6172,-831741.5301
2015-01-07 09:00:00,-1102253.314,-215466.2104,-696031.6342,-530098.8871,-824686.7486
2015-01-07 10:00:00,-1086223.756,-212332.7853,-685909.5692,-522389.905,-812693.712
2015-01-07 11:00:00,-1073023.088,-209752.3459,-677573.8424,-516041.4012,-802817.2019
2015-01-07 12:00:00,-1070194.198,-209199.3602,-675787.5042,-514680.923,-800700.6754
2015-01-07 13:00:00,-1081509.759,-211411.3029,-682932.8569,-520122.8358,-809166.7815
2015-01-07 14:00:00,-1103195.868,-215650.4588,-696626.8212,-530552.1826,-825391.9505
2015-01-07 15:00:00,-1139026.428,-222654.543,-719252.4764,-547783.9204,-852199.7522
2015-01-07 16:00:00,-1334205.096,-260807.6675,-842500.4863,-641649.8162,-998229.0353
2015-01-07 17:00:00,-1564269.31,-305780.1468,-987777.4103,-752292.9708,-1170359.077
2015-01-07 18:00:00,-1604826.172,-313708.1188,-1013387.548,-771797.6955,-1200703.015
2015-01-07 19:00:00,-1383240.016,-270392.9128,-873464.1993,-665231.8332,-1034916.109
2015-01-07 20:00:00,-1049450.643,-205144.4527,-662688.727,-504704.8717,-785180.7083
2015-01-07 21:00:00,-840126.2921,-164226.1593,-530508.2492,-404035.993,-628567.872
2015-01-07 22:00:00,-759979.731,-148559.2744,-479898.7013,-365491.6745,-568603.6097
2015-01-07 23:00:00,-703405.6155,-137500.2827,-444174.2689,-338283.8854,-526275.8409
2015-01-08 00:00:00,-682662.0603,-133445.3752,-431075.4916,-328307.8342,-510755.8739
2015-01-08 01:00:00,-700576.7252,-136947.297,-442387.9307,-336923.4072,-524159.3144
2015-01-08 02:00:00,-754321.9503,-147453.3031,-476326.025,-362770.7181,-564370.5566
2015-01-08 03:00:00,-832583.4048,-162751.6912,-525745.1988,-400408.4456,-622924.415
2015-01-08 04:00:00,-917443.9629,-179340.0585,-579331.4589,-441219.8333,-686415.6077
2015-01-08 05:00:00,-993819.0803,-194269.7094,-627559.4816,-477950.3781,-743558.1416
2015-01-08 06:00:00,-1051336.98,-205513.19,-663879.8781,-505612.0545,-786592.0329
2015-01-08 07:00:00,-1083394.866,-211779.7996,-684123.231,-521029.4268,-810577.1854
2015-01-08 08:00:00,-1091881.537,-213438.7566,-689482.2456,-525110.8615,-816926.765
2015-01-08 09:00:00,-1082452.312,-211595.5513,-683528.044,-520576.1313,-809871.9835
2015-01-08 10:00:00,-1065480.201,-208277.8778,-672810.7919,-512413.8538,-797173.7449
2015-01-08 11:00:00,-1052279.533,-205697.4384,-664475.0651,-506065.3499,-787297.2349
2015-01-08 12:00:00,-1050393.196,-205328.7011,-663283.914,-505158.1672,-785885.9103
2015-01-08 13:00:00,-1061708.757,-207540.6438,-670429.2667,-510600.0801,-794352.0164
2015-01-08 14:00:00,-1083394.866,-211779.7996,-684123.231,-521029.4268,-810577.1854
2015-01-08 15:00:00,-1122054.316,-219336.8695,-708535.2244,-539621.6428,-839501.5136
2015-01-08 16:00:00,-1321001.967,-258226.747,-834163.2055,-635300.1288,-988350.684
2015-01-08 17:00:00,-1552013.657,-303384.4369,-980038.4246,-746398.946,-1161189.61
2015-01-08 18:00:00,-1591623.044,-311127.1983,-1005050.267,-765448.0082,-1190824.664
2015-01-08 19:00:00,-1370984.362,-267997.2028,-865725.2136,-659337.8084,-1025746.642
2015-01-08 20:00:00,-1037192.528,-202748.2617,-654948.1872,-498809.6634,-776009.4002
2015-01-08 21:00:00,-829754.5145,-162198.7056,-523958.8606,-399047.9674,-620807.8884
2015-01-08 22:00:00,-749607.9534,-146531.8207,-473349.3127,-360503.6489,-560843.6261
2015-01-08 23:00:00,-693976.3912,-135657.0773,-438220.0673,-333749.1553,-519221.0594
2015-01-09 00:00:00,-674175.3892,-131786.4182,-425716.4771,-324226.3995,-504406.2943
2015-01-09 01:00:00,-693033.8379,-135472.8289,-437624.8802,-333295.8598,-518515.8574
2015-01-09 02:00:00,-747721.6163,-146163.0834,-472158.1616,-359596.4661,-559432.3016
2015-01-09 03:00:00,-825983.0709,-161461.4715,-521577.3353,-397234.1937,-617986.1599
2015-01-09 04:00:00,-911787.4127,-178234.3277,-575759.5596,-438499.4687,-682183.4753
2015-01-09 05:00:00,-989105.0834,-193348.227,-624582.7693,-475683.309,-740031.2111
2015-01-09 06:00:00,-1046621.752,-204591.467,-660902.3888,-503344.3935,-783064.1818
2015-01-09 07:00:00,-1079623.422,-211042.5656,-681741.7058,-519215.6531,-807755.4569
2015-01-09 08:00:00,-1087166.309,-212517.0337,-686504.7563,-522843.2005,-813398.9139
2015-01-09 09:00:00,-1077737.085,-210673.8283,-680550.5547,-518308.4704,-806344.1324
2015-01-09 10:00:00,-1061708.757,-207540.6438,-670429.2667,-510600.0801,-794352.0164
2015-01-09 11:00:00,-1047564.305,-204775.7154,-661497.5759,-503797.689,-783769.3838
2015-01-09 12:00:00,-1045679.199,-204407.2187,-660307.2017,-502891.098,-782358.9798
2015-01-09 13:00:00,-1057937.314,-206803.4097,-668047.7415,-508786.3064,-791530.2879
2015-01-09 14:00:00,-1079623.422,-211042.5656,-681741.7058,-519215.6531,-807755.4569
2015-01-09 15:00:00,-1123939.423,-219705.3663,-709725.5985,-540528.2338,-840911.9176
2015-01-09 16:00:00,-1332322.451,-260439.6518,-841311.6662,-640744.4088,-996820.4726
2015-01-09 17:00:00,-1561451.494,-305229.326,-985998.0652,-750937.8186,-1168250.836
2015-01-09 18:00:00,-1592558.214,-311310.0035,-1005640.792,-765897.753,-1191524.342
2015-01-09 19:00:00,-1367206.766,-267258.7661,-863339.8033,-657521.0758,-1022920.31
2015-01-09 20:00:00,-1032478.531,-201826.7793,-651971.4749,-496542.5942,-772482.4698
2015-01-09 21:00:00,-825039.2871,-161276.9826,-520981.3713,-396780.3064,-617280.0373
2015-01-09 22:00:00,-744892.726,-145610.0977,-470371.8234,-358235.9879,-557315.775
2015-01-09 23:00:00,-689262.3942,-134735.5949,-435243.355,-331482.0861,-515694.1289
2015-01-10 00:00:00,-668517.6085,-130680.4469,-422143.8007,-321505.4431,-500173.2412
2015-01-10 01:00:00,-686433.5039,-134182.6092,-433457.0168,-330121.6079,-513577.6024
2015-01-10 02:00:00,-740178.7291,-144688.6153,-467395.1111,-355968.9187,-553788.8446
2015-01-10 03:00:00,-817496.3998,-159802.5145,-516218.3208,-393152.759,-611636.5803
2015-01-10 04:00:00,-902358.1883,-176391.1224,-569805.358,-433964.7385,-675128.6938
2015-01-10 05:00:00,-978733.3058,-191320.7732,-618033.3807,-470695.2833,-732271.2276
2015-01-10 06:00:00,-1035307.421,-202379.7649,-653757.8131,-497903.0724,-774598.9963
2015-01-10 07:00:00,-1067365.307,-208646.3746,-674001.1661,-513320.4447,-798584.1488
2015-01-10 08:00:00,-1074909.425,-210121.0832,-678764.9935,-516948.5839,-804228.5265
2015-01-10 09:00:00,-1063593.864,-207909.1405,-671619.6408,-511506.671,-795762.4203
2015-01-10 10:00:00,-1045679.199,-204407.2187,-660307.2017,-502891.098,-782358.9798
2015-01-10 11:00:00,-1030592.194,-201458.042,-650780.3238,-495635.4114,-771071.1452
2015-01-10 12:00:00,-1027763.304,-200905.0563,-648993.9856,-494274.9332,-768954.6187
2015-01-10 13:00:00,-1038136.312,-202932.7506,-655544.1513,-499263.5506,-776715.5228
2015-01-10 14:00:00,-1058879.867,-206987.6581,-668642.9285,-509239.6019,-792235.4899
2015-01-10 15:00:00,-1094710.427,-213991.7423,-691268.5837,-526471.3397,-819043.2916
2015-01-10 16:00:00,-1288947.773,-251960.859,-813922.1836,-619884.5318,-964368.2933
2015-01-10 17:00:00,-1520906.937,-297303.7593,-960395.6977,-731439.0116,-1137916.104
2015-01-10 18:00:00,-1563334.14,-305597.3417,-987186.8853,-751843.226,-1169659.399
2015-01-10 19:00:00,-1344578.104,-262835.3618,-849050.652,-646638.4336,-1005989.939
2015-01-10 20:00:00,-1011734.976,-197771.8717,-638872.6977,-486566.5429,-756962.5027
2015-01-10 21:00:00,-802410.6253,-156853.5783,-506692.2199,-385897.6642,-600349.6664
2015-01-10 22:00:00,-722262.8337,-141186.4529,-456081.895,-347352.7539,-540384.4834
2015-01-10 23:00:00,-665688.7182,-130127.4612,-420357.4626,-320144.9649,-498056.7147
2015-01-11 00:00:00,-644002.6096,-125888.3053,-406663.4983,-309715.6182,-481831.5457
2015-01-11 01:00:00,-617601.2737,-120727.4265,-389992.0446,-297018.6105,-462078.5255
2015-01-11 02:00:00,-673232.8359,-131602.1698,-425121.29,-323773.1041,-503701.0923
2015-01-11 03:00:00,-751493.06,-146900.3174,-474539.6868,-361410.2398,-562254.0301
2015-01-11 04:00:00,-836354.8485,-163488.9253,-528126.724,-402222.2193,-625746.1435
2015-01-11 05:00:00,-908014.7385,-177496.8532,-573377.2573,-436685.1032,-679360.8262
2015-01-11 06:00:00,-956103.4135,-186897.1284,-603743.4523,-459812.0494,-715339.936
2015-01-11 07:00:00,-974961.8622,-190583.5392,-615651.8554,-468881.5096,-729449.4991
2015-01-11 08:00:00,-966475.1911,-188924.5822,-610292.8409,-464800.075,-723099.9195
2015-01-11 09:00:00,-938187.5181,-183394.966,-592430.2362,-451195.8846,-701935.5748
2015-01-11 10:00:00,-905187.0787,-176944.108,-571591.6962,-435325.2167,-677245.2203
2015-01-11 11:00:00,-880670.8493,-172151.7259,-556110.6167,-423534.8,-658902.6041
2015-01-11 12:00:00,-874070.5153,-170861.5062,-551942.7533,-420360.5481,-653964.3491
2015-01-11 13:00:00,-889157.5204,-173810.6829,-561469.6312,-427616.2347,-665252.1837
2015-01-11 14:00:00,-921215.4065,-180077.2926,-581712.9841,-443033.607,-689237.3362
2015-01-11 15:00:00,-972132.9718,-190030.5535,-613865.5173,-467521.0314,-727332.9725
2015-01-11 16:00:00,-1181457.322,-230948.8469,-746045.995,-568189.9101,-883945.8089
2015-01-11 17:00:00,-1432274.936,-279978.158,-904427.9123,-688813.8501,-1071603.183
2015-01-11 18:00:00,-1493553.204,-291956.7079,-943122.841,-718283.9742,-1117450.517
2015-01-11 19:00:00,-1288000.297,-251775.6485,-813323.8885,-619428.8692,-963659.4088
2015-01-11 20:00:00,-961761.1942,-188003.0997,-607316.1286,-462533.0058,-719572.989
2015-01-11 21:00:00,-755264.5036,-147637.5515,-476921.212,-363224.0135,-565075.7586
2015-01-11 22:00:00,-676061.7263,-132155.1555,-426907.6282,-325133.5823,-505817.6188
2015-01-11 23:00:00,-620430.1641,-121280.4121,-391778.3828,-298379.0887,-464195.0521
2015-01-12 00:00:00,-600629.1621,-117409.753,-379274.7926,-288856.3329,-449380.287
2015-01-12 01:00:00,-621372.7173,-121464.6605,-392373.5699,-298832.3842,-464900.254
2015-01-12 02:00:00,-678889.3861,-132707.9006,-428693.1894,-326493.4687,-507933.2247
2015-01-12 03:00:00,-759037.1777,-148375.026,-479303.5143,-365038.379,-567898.4077
2015-01-12 04:00:00,-845784.0728,-165332.1306,-534080.9256,-406756.9495,-632800.925
2015-01-12 05:00:00,-920272.8532,-179893.0442,-581117.7971,-442580.3115,-688532.1343
2015-01-12 06:00:00,-970246.6347,-189661.8162,-612674.3661,-466613.8487,-725921.648
2015-01-12 07:00:00,-991933.9738,-193901.2126,-626369.1075,-477043.7872,-742147.7376
2015-01-12 08:00:00,-985333.6398,-192610.9929,-622201.2441,-473869.5353,-737209.4826
2015-01-12 09:00:00,-959874.8571,-187634.3625,-606124.9775,-461625.8231,-718161.6644
2015-01-12 10:00:00,-929702.0775,-181736.2496,-587071.9987,-447115.0417,-695586.9158
2015-01-12 11:00:00,-907072.1852,-177312.6048,-572782.0703,-436231.8077,-678655.6242
2015-01-12 12:00:00,-903300.7416,-176575.3707,-570400.5451,-434418.034,-675833.8957
2015-01-12 13:00:00,-920272.8532,-179893.0442,-581117.7971,-442580.3115,-688532.1343
2015-01-12 14:00:00,-953274.5231,-186344.1427,-601957.1141,-458451.5711,-713223.4094
2015-01-12 15:00:00,-1012677.529,-197956.1201,-639467.8847,-487019.8384,-757667.7047
2015-01-12 16:00:00,-1235200.086,-241454.3719,-779982.5353,-594036.0374,-924155.2098
2015-01-12 17:00:00,-1484127.671,-290114.2241,-937170.9705,-713751.0194,-1110398.497
2015-01-12 18:00:00,-1535992.712,-300252.6955,-969921.7986,-738694.1064,-1149203.018
2015-01-12 19:00:00,-1323832.088,-258779.9732,-835950.3207,-636661.1988,-990468.1311
2015-01-12 20:00:00,-997590.524,-195006.9434,-629941.0068,-479764.1518,-746379.8701
2015-01-12 21:00:00,-792981.4009,-155010.373,-500738.0183,-381362.9341,-593294.8848
2015-01-12 22:00:00,-716606.2835,-140080.7221,-452509.9957,-344632.3893,-536152.351
2015-01-12 23:00:00,-661917.2745,-129390.2272,-417975.9373,-318331.1912,-495234.9862
2015-01-13 00:00:00,-642116.2726,-125519.568,-405472.3471,-308808.4354,-480420.2211
2015-01-13 01:00:00,-663803.6116,-129758.9644,-419167.0885,-319238.3739,-496646.3107
2015-01-13 02:00:00,-764693.7279,-149480.7568,-482875.4136,-367758.7437,-572130.5401
2015-01-13 03:00:00,-844840.289,-165147.6417,-533484.9615,-406303.0622,-632094.8024
2015-01-13 04:00:00,-931587.1841,-182104.7463,-588262.3728,-448021.6326,-696997.3198
