,WSUDAN,NSUDAN,KRT,ESUDAN,CSUDAN
2015-01-01 00:00:00,0,0,0,0,0
2015-01-01 01:00:00,0,0,0,0,0
2015-01-01 02:00:00,0,0,0,0,0
2015-01-01 03:00:00,0,0,0,0,0
2015-01-01 04:00:00,0.007478261,0.009565217,0.033,0.049588235,0.064444444
2015-01-01 05:00:00,0.165869565,0.179782609,0.27,0.257470588,0.295555556
2015-01-01 06:00:00,0.383304348,0.403521739,0.478,0.455647059,0.49
2015-01-01 07:00:00,0.556456522,0.57326087,0.6195,0.595117647,0.622888889
2015-01-01 08:00:00,0.664565217,0.674652174,0.703,0.669411765,0.700555556
2015-01-01 09:00:00,0.718434783,0.716217391,0.7355,0.698764706,0.732666667
2015-01-01 10:00:00,0.724173913,0.706695652,0.719,0.680823529,0.715888889
2015-01-01 11:00:00,0.682304348,0.640695652,0.655,0.616882353,0.654666667
2015-01-01 12:00:00,0.589565217,0.519956522,0.542,0.500058824,0.542333333
2015-01-01 13:00:00,0.438804348,0.35226087,0.377,0.323764706,0.380444444
2015-01-01 14:00:00,0.240630435,0.148913043,0.16,0.104,0.168888889
2015-01-01 15:00:00,0.044847826,0.005086957,0.001,0,0.002333333
2015-01-01 16:00:00,0,0,0,0,0
2015-01-01 17:00:00,0,0,0,0,0
2015-01-01 18:00:00,0,0,0,0,0
2015-01-01 19:00:00,0,0,0,0,0
2015-01-01 20:00:00,0,0,0,0,0
2015-01-01 21:00:00,0,0,0,0,0
2015-01-01 22:00:00,0,0,0,0,0
2015-01-01 23:00:00,0,0,0,0,0
2015-01-02 00:00:00,0,0,0,0,0
2015-01-02 01:00:00,0,0,0,0,0
2015-01-02 02:00:00,0,0,0,0,0
2015-01-02 03:00:00,0,0,0,0,0
2015-01-02 04:00:00,0.004543478,0.011086957,0.034,0.051823529,0.053222222
2015-01-02 05:00:00,0.160369565,0.194173913,0.2755,0.271058824,0.268333333
2015-01-02 06:00:00,0.380652174,0.414304348,0.4825,0.479117647,0.461333333
2015-01-02 07:00:00,0.543391304,0.578,0.622,0.614,0.595333333
2015-01-02 08:00:00,0.640913043,0.684869565,0.7035,0.689117647,0.674444444
2015-01-02 09:00:00,0.691521739,0.734956522,0.734,0.710235294,0.705555556
2015-01-02 10:00:00,0.704086957,0.727652174,0.7185,0.687764706,0.698444444
2015-01-02 11:00:00,0.667978261,0.665217391,0.658,0.616529412,0.639888889
2015-01-02 12:00:00,0.578347826,0.549217391,0.5465,0.492176471,0.531222222
2015-01-02 13:00:00,0.434478261,0.378434783,0.3825,0.316705882,0.369333333
2015-01-02 14:00:00,0.237456522,0.160217391,0.1645,0.101058824,0.160444444
2015-01-02 15:00:00,0.041652174,0.004782609,0.001,0,0.002222222
2015-01-02 16:00:00,0,0,0,0,0
2015-01-02 17:00:00,0,0,0,0,0
2015-01-02 18:00:00,0,0,0,0,0
2015-01-02 19:00:00,0,0,0,0,0
2015-01-02 20:00:00,0,0,0,0,0
2015-01-02 21:00:00,0,0,0,0,0
2015-01-02 22:00:00,0,0,0,0,0
2015-01-02 23:00:00,0,0,0,0,0
2015-01-03 00:00:00,0,0,0,0,0
2015-01-03 01:00:00,0,0,0,0,0
2015-01-03 02:00:00,0,0,0,0,0
2015-01-03 03:00:00,0,0,0,0,0
2015-01-03 04:00:00,0.004326087,0.009130435,0.0265,0.048588235,0.052222222
2015-01-03 05:00:00,0.14776087,0.193608696,0.2505,0.258705882,0.268444444
2015-01-03 06:00:00,0.364586957,0.422565217,0.4625,0.452705882,0.458888889
2015-01-03 07:00:00,0.538086957,0.587782609,0.61,0.589823529,0.591
2015-01-03 08:00:00,0.650978261,0.691086957,0.697,0.666,0.668111111
2015-01-03 09:00:00,0.713956522,0.738086957,0.738,0.697529412,0.699777778
2015-01-03 10:00:00,0.724478261,0.731608696,0.72,0.673647059,0.680555556
2015-01-03 11:00:00,0.679913043,0.672913043,0.6525,0.599294118,0.615111111
2015-01-03 12:00:00,0.587217391,0.560217391,0.533,0.476058824,0.493222222
2015-01-03 13:00:00,0.439586957,0.388521739,0.3585,0.298588235,0.328444444
2015-01-03 14:00:00,0.242152174,0.165521739,0.1375,0.090176471,0.130444444
2015-01-03 15:00:00,0.045543478,0.006391304,0.0005,0,0.001222222
2015-01-03 16:00:00,0,0,0,0,0
2015-01-03 17:00:00,0,0,0,0,0
2015-01-03 18:00:00,0,0,0,0,0
2015-01-03 19:00:00,0,0,0,0,0
2015-01-03 20:00:00,0,0,0,0,0
2015-01-03 21:00:00,0,0,0,0,0
2015-01-03 22:00:00,0,0,0,0,0
2015-01-03 23:00:00,0,0,0,0,0
2015-01-04 00:00:00,0,0,0,0,0
2015-01-04 01:00:00,0,0,0,0,0
2015-01-04 02:00:00,0,0,0,0,0
2015-01-04 03:00:00,0,0,0,0,0
2015-01-04 04:00:00,0.004695652,0.008130435,0.0225,0.041882353,0.048555556
2015-01-04 05:00:00,0.158673913,0.19726087,0.211,0.241470588,0.262222222
2015-01-04 06:00:00,0.379086957,0.423565217,0.417,0.425823529,0.459777778
2015-01-04 07:00:00,0.547391304,0.590782609,0.574,0.563470588,0.594
2015-01-04 08:00:00,0.656934783,0.69726087,0.6745,0.653,0.672222222
2015-01-04 09:00:00,0.711869565,0.746391304,0.732,0.681941176,0.696444444
2015-01-04 10:00:00,0.713913043,0.739,0.71,0.656,0.675333333
2015-01-04 11:00:00,0.665021739,0.678434783,0.638,0.581352941,0.601444444
2015-01-04 12:00:00,0.564695652,0.565347826,0.52,0.455941176,0.479
2015-01-04 13:00:00,0.417847826,0.394043478,0.3295,0.281705882,0.311
2015-01-04 14:00:00,0.22673913,0.171304348,0.1195,0.081411765,0.118333333
2015-01-04 15:00:00,0.040804348,0.007,0.0005,0,0.001222222
2015-01-04 16:00:00,0,0,0,0,0
2015-01-04 17:00:00,0,0,0,0,0
2015-01-04 18:00:00,0,0,0,0,0
2015-01-04 19:00:00,0,0,0,0,0
2015-01-04 20:00:00,0,0,0,0,0
2015-01-04 21:00:00,0,0,0,0,0
2015-01-04 22:00:00,0,0,0,0,0
2015-01-04 23:00:00,0,0,0,0,0
2015-01-05 00:00:00,0,0,0,0,0
2015-01-05 01:00:00,0,0,0,0,0
2015-01-05 02:00:00,0,0,0,0,0
2015-01-05 03:00:00,0,0,0,0,0
2015-01-05 04:00:00,0.005586957,0.010130435,0.025,0.046294118,0.043222222
2015-01-05 05:00:00,0.171782609,0.218347826,0.2335,0.268764706,0.256222222
2015-01-05 06:00:00,0.397195652,0.449434783,0.444,0.468882353,0.461
2015-01-05 07:00:00,0.572369565,0.615304348,0.596,0.612235294,0.603888889
2015-01-05 08:00:00,0.687717391,0.718913043,0.6925,0.691,0.688555556
2015-01-05 09:00:00,0.746369565,0.76673913,0.742,0.722882353,0.724555556
2015-01-05 10:00:00,0.751108696,0.760043478,0.727,0.704705882,0.706111111
2015-01-05 11:00:00,0.706869565,0.700434783,0.666,0.635529412,0.639333333
2015-01-05 12:00:00,0.617369565,0.586478261,0.5505,0.507882353,0.524777778
2015-01-05 13:00:00,0.46626087,0.414913043,0.371,0.324882353,0.353555556
2015-01-05 14:00:00,0.258847826,0.187608696,0.1425,0.102352941,0.140888889
2015-01-05 15:00:00,0.047826087,0.007695652,0.001,0,0.001444444
2015-01-05 16:00:00,0,0,0,0,0
2015-01-05 17:00:00,0,0,0,0,0
2015-01-05 18:00:00,0,0,0,0,0
2015-01-05 19:00:00,0,0,0,0,0
2015-01-05 20:00:00,0,0,0,0,0
2015-01-05 21:00:00,0,0,0,0,0
2015-01-05 22:00:00,0,0,0,0,0
2015-01-05 23:00:00,0,0,0,0,0
2015-01-06 00:00:00,0,0,0,0,0
2015-01-06 01:00:00,0,0,0,0,0
2015-01-06 02:00:00,0,0,0,0,0
2015-01-06 03:00:00,0,0,0,0,0
2015-01-06 04:00:00,0.007282609,0.012,0.0305,0.058352941,0.045444444
2015-01-06 05:00:00,0.192152174,0.230956522,0.267,0.296470588,0.260111111
2015-01-06 06:00:00,0.418565217,0.461043478,0.4805,0.494058824,0.466555556
2015-01-06 07:00:00,0.583152174,0.623173913,0.63,0.630176471,0.612777778
2015-01-06 08:00:00,0.684369565,0.721956522,0.7185,0.709117647,0.700777778
2015-01-06 09:00:00,0.730891304,0.766478261,0.7535,0.736705882,0.745
2015-01-06 10:00:00,0.736195652,0.758,0.738,0.714294118,0.729666667
2015-01-06 11:00:00,0.691782609,0.697652174,0.674,0.644176471,0.665444444
2015-01-06 12:00:00,0.59726087,0.581826087,0.5585,0.521,0.547666667
2015-01-06 13:00:00,0.45026087,0.409913043,0.387,0.340470588,0.379777778
2015-01-06 14:00:00,0.247782609,0.18573913,0.163,0.113411765,0.162111111
2015-01-06 15:00:00,0.042173913,0.007826087,0.0015,0,0.002444444
2015-01-06 16:00:00,0,0,0,0,0
2015-01-06 17:00:00,0,0,0,0,0
2015-01-06 18:00:00,0,0,0,0,0
2015-01-06 19:00:00,0,0,0,0,0
2015-01-06 20:00:00,0,0,0,0,0
2015-01-06 21:00:00,0,0,0,0,0
2015-01-06 22:00:00,0,0,0,0,0
2015-01-06 23:00:00,0,0,0,0,0
2015-01-07 00:00:00,0,0,0,0,0
2015-01-07 01:00:00,0,0,0,0,0
2015-01-07 02:00:00,0,0,0,0,0
2015-01-07 03:00:00,0,0,0,0,0
2015-01-07 04:00:00,0.007934783,0.012782609,0.036,0.059764706,0.059555556
2015-01-07 05:00:00,0.188456522,0.223956522,0.28,0.289117647,0.289555556
2015-01-07 06:00:00,0.415847826,0.448652174,0.485,0.490176471,0.484666667
2015-01-07 07:00:00,0.583152174,0.611391304,0.6165,0.626411765,0.597
2015-01-07 08:00:00,0.688413043,0.710434783,0.664,0.704529412,0.646222222
2015-01-07 09:00:00,0.738021739,0.756565217,0.6715,0.726823529,0.644
2015-01-07 10:00:00,0.742565217,0.751,0.694,0.709058824,0.656888889
2015-01-07 11:00:00,0.700543478,0.694869565,0.6485,0.637117647,0.614111111
2015-01-07 12:00:00,0.609195652,0.585043478,0.5365,0.51,0.510444444
2015-01-07 13:00:00,0.462956522,0.417608696,0.3795,0.330352941,0.354888889
2015-01-07 14:00:00,0.2635,0.192782609,0.1605,0.108470588,0.150888889
2015-01-07 15:00:00,0.049695652,0.00826087,0.0015,0,0.002
2015-01-07 16:00:00,0,0,0,0,0
2015-01-07 17:00:00,0,0,0,0,0
2015-01-07 18:00:00,0,0,0,0,0
2015-01-07 19:00:00,0,0,0,0,0
2015-01-07 20:00:00,0,0,0,0,0
2015-01-07 21:00:00,0,0,0,0,0
2015-01-07 22:00:00,0,0,0,0,0
2015-01-07 23:00:00,0,0,0,0,0
2015-01-08 00:00:00,0,0,0,0,0
2015-01-08 01:00:00,0,0,0,0,0
2015-01-08 02:00:00,0,0,0,0,0
2015-01-08 03:00:00,0,0,0,0,0
2015-01-08 04:00:00,0.008804348,0.01226087,0.036,0.064117647,0.063333333
2015-01-08 05:00:00,0.205391304,0.220869565,0.2835,0.303705882,0.303777778
2015-01-08 06:00:00,0.433217391,0.451782609,0.4905,0.504,0.502111111
2015-01-08 07:00:00,0.60023913,0.615913043,0.634,0.639588235,0.639222222
2015-01-08 08:00:00,0.705717391,0.717652174,0.7205,0.717117647,0.720555556
2015-01-08 09:00:00,0.75676087,0.765086957,0.754,0.744176471,0.749333333
2015-01-08 10:00:00,0.759326087,0.758956522,0.739,0.721176471,0.731222222
2015-01-08 11:00:00,0.713717391,0.700391304,0.674,0.648941176,0.667222222
2015-01-08 12:00:00,0.618217391,0.587521739,0.561,0.524235294,0.556
2015-01-08 13:00:00,0.470152174,0.414869565,0.387,0.342764706,0.389888889
2015-01-08 14:00:00,0.268217391,0.185347826,0.159,0.114764706,0.173222222
2015-01-08 15:00:00,0.05326087,0.007695652,0.0015,0,0.003111111
2015-01-08 16:00:00,0,0,0,0,0
2015-01-08 17:00:00,0,0,0,0,0
2015-01-08 18:00:00,0,0,0,0,0
2015-01-08 19:00:00,0,0,0,0,0
2015-01-08 20:00:00,0,0,0,0,0
2015-01-08 21:00:00,0,0,0,0,0
2015-01-08 22:00:00,0,0,0,0,0
2015-01-08 23:00:00,0,0,0,0,0
2015-01-09 00:00:00,0,0,0,0,0
2015-01-09 01:00:00,0,0,0,0,0
2015-01-09 02:00:00,0,0,0,0,0
2015-01-09 03:00:00,0,0,0,0,0
2015-01-09 04:00:00,0.008652174,0.012869565,0.0355,0.066764706,0.063666667
2015-01-09 05:00:00,0.208695652,0.232,0.287,0.315470588,0.306222222
2015-01-09 06:00:00,0.43973913,0.463608696,0.501,0.516588235,0.508333333
2015-01-09 07:00:00,0.609086957,0.626608696,0.649,0.653470588,0.648333333
2015-01-09 08:00:00,0.716434783,0.728130435,0.738,0.732117647,0.729888889
2015-01-09 09:00:00,0.770695652,0.774304348,0.7765,0.755764706,0.757111111
2015-01-09 10:00:00,0.774326087,0.76726087,0.7595,0.731235294,0.739333333
2015-01-09 11:00:00,0.729108696,0.708347826,0.6935,0.656470588,0.674333333
2015-01-09 12:00:00,0.635391304,0.596086957,0.58,0.533764706,0.564555556
2015-01-09 13:00:00,0.486826087,0.42126087,0.404,0.351058824,0.396444444
2015-01-09 14:00:00,0.280869565,0.187347826,0.172,0.118705882,0.175666667
2015-01-09 15:00:00,0.056434783,0.007434783,0.0015,0,0.003111111
2015-01-09 16:00:00,0,0,0,0,0
2015-01-09 17:00:00,0,0,0,0,0
2015-01-09 18:00:00,0,0,0,0,0
2015-01-09 19:00:00,0,0,0,0,0
2015-01-09 20:00:00,0,0,0,0,0
2015-01-09 21:00:00,0,0,0,0,0
2015-01-09 22:00:00,0,0,0,0,0
2015-01-09 23:00:00,0,0,0,0,0
2015-01-10 00:00:00,0,0,0,0,0
2015-01-10 01:00:00,0,0,0,0,0
2015-01-10 02:00:00,0,0,0,0,0
2015-01-10 03:00:00,0,0,0,0,0
2015-01-10 04:00:00,0.00973913,0.013869565,0.038,0.074,0.069888889
2015-01-10 05:00:00,0.221108696,0.22826087,0.296,0.324,0.319222222
2015-01-10 06:00:00,0.453347826,0.45926087,0.513,0.525411765,0.522555556
2015-01-10 07:00:00,0.623673913,0.625608696,0.664,0.666470588,0.664222222
2015-01-10 08:00:00,0.732717391,0.731043478,0.7555,0.747823529,0.748111111
2015-01-10 09:00:00,0.785304348,0.779826087,0.797,0.776588235,0.784333333
2015-01-10 10:00:00,0.787543478,0.773695652,0.78,0.753117647,0.766888889
2015-01-10 11:00:00,0.74123913,0.713913043,0.7135,0.679235294,0.701444444
2015-01-10 12:00:00,0.646108696,0.598521739,0.5965,0.550882353,0.582333333
2015-01-10 13:00:00,0.495282609,0.424478261,0.418,0.364764706,0.411444444
2015-01-10 14:00:00,0.287,0.193130435,0.181,0.125352941,0.186
2015-01-10 15:00:00,0.058717391,0.008478261,0.002,0,0.003555556
2015-01-10 16:00:00,0,0,0,0,0
2015-01-10 17:00:00,0,0,0,0,0
2015-01-10 18:00:00,0,0,0,0,0
2015-01-10 19:00:00,0,0,0,0,0
2015-01-10 20:00:00,0,0,0,0,0
2015-01-10 21:00:00,0,0,0,0,0
2015-01-10 22:00:00,0,0,0,0,0
2015-01-10 23:00:00,0,0,0,0,0
2015-01-11 00:00:00,0,0,0,0,0
2015-01-11 01:00:00,0,0,0,0,0
2015-01-11 02:00:00,0,0,0,0,0
2015-01-11 03:00:00,0,0,0,0,0
2015-01-11 04:00:00,0.010804348,0.015086957,0.042,0.079352941,0.077
2015-01-11 05:00:00,0.216717391,0.229913043,0.3105,0.336764706,0.334888889
2015-01-11 06:00:00,0.44976087,0.460869565,0.5255,0.535411765,0.538333333
2015-01-11 07:00:00,0.621804348,0.626130435,0.673,0.672529412,0.679
2015-01-11 08:00:00,0.731086957,0.728391304,0.762,0.752,0.761444444
2015-01-11 09:00:00,0.786347826,0.774347826,0.8015,0.776470588,0.791111111
2015-01-11 10:00:00,0.789021739,0.765826087,0.784,0.749705882,0.772888889
2015-01-11 11:00:00,0.742282609,0.702608696,0.717,0.673117647,0.707
2015-01-11 12:00:00,0.645326087,0.580956522,0.599,0.548529412,0.593111111
2015-01-11 13:00:00,0.493021739,0.402782609,0.4235,0.363764706,0.422888889
2015-01-11 14:00:00,0.283826087,0.174956522,0.1885,0.128823529,0.196666667
2015-01-11 15:00:00,0.0565,0.006695652,0.003,0,0.004555556
2015-01-11 16:00:00,0,0,0,0,0
2015-01-11 17:00:00,0,0,0,0,0
2015-01-11 18:00:00,0,0,0,0,0
2015-01-11 19:00:00,0,0,0,0,0
2015-01-11 20:00:00,0,0,0,0,0
2015-01-11 21:00:00,0,0,0,0,0
2015-01-11 22:00:00,0,0,0,0,0
2015-01-11 23:00:00,0,0,0,0,0
2015-01-12 00:00:00,0,0,0,0,0
2015-01-12 01:00:00,0,0,0,0,0
2015-01-12 02:00:00,0,0,0,0,0
2015-01-12 03:00:00,0,0,0,0,0
2015-01-12 04:00:00,0.011913043,0.013956522,0.042,0.078058824,0.081888889
2015-01-12 05:00:00,0.225173913,0.21626087,0.302,0.326411765,0.341444444
2015-01-12 06:00:00,0.456891304,0.44073913,0.511,0.523352941,0.540444444
2015-01-12 07:00:00,0.627652174,0.602695652,0.6535,0.657294118,0.675444444
2015-01-12 08:00:00,0.735434783,0.701434783,0.7375,0.733588235,0.753111111
2015-01-12 09:00:00,0.78526087,0.745782609,0.7715,0.759058824,0.780111111
2015-01-12 10:00:00,0.787413043,0.738608696,0.755,0.734705882,0.762222222
2015-01-12 11:00:00,0.7405,0.679173913,0.6895,0.661235294,0.697777778
2015-01-12 12:00:00,0.646630435,0.564565217,0.573,0.532764706,0.579222222
2015-01-12 13:00:00,0.496521739,0.392956522,0.4,0.349411765,0.411
2015-01-12 14:00:00,0.288434783,0.171434783,0.173,0.117823529,0.188333333
2015-01-12 15:00:00,0.059782609,0.007130435,0.002,0,0.004111111
2015-01-12 16:00:00,0,0,0,0,0
2015-01-12 17:00:00,0,0,0,0,0
2015-01-12 18:00:00,0,0,0,0,0
2015-01-12 19:00:00,0,0,0,0,0
2015-01-12 20:00:00,0,0,0,0,0
2015-01-12 21:00:00,0,0,0,0,0
2015-01-12 22:00:00,0,0,0,0,0
2015-01-12 23:00:00,0,0,0,0,0
2015-01-13 00:00:00,0,0,0,0,0
2015-01-13 01:00:00,0,0,0,0,0
2015-01-13 02:00:00,0,0,0,0,0
2015-01-13 03:00:00,0,0,0,0,0
2015-01-13 04:00:00,0.010326087,0.013913043,0.038,0.074647059,0.072777778
2015-01-13 05:00:00,0.220934783,0.210869565,0.2885,0.321470588,0.322111111
2015-01-13 06:00:00,0.451130435,0.433478261,0.497,0.517058824,0.519888889
2015-01-13 07:00:00,0.617195652,0.597304348,0.6405,0.648882353,0.654888889
2015-01-13 08:00:00,0.721434783,0.696956522,0.726,0.723529412,0.734111111
2015-01-13 09:00:00,0.774326087,0.741173913,0.7605,0.748117647,0.765111111
2015-01-13 10:00:00,0.77676087,0.734043478,0.7445,0.723588235,0.748
2015-01-13 11:00:00,0.732195652,0.674826087,0.6805,0.650470588,0.684888889
2015-01-13 12:00:00,0.639282609,0.561956522,0.567,0.527647059,0.571777778
2015-01-13 13:00:00,0.492978261,0.387782609,0.398,0.347294118,0.406
2015-01-13 14:00:00,0.290217391,0.167695652,0.175,0.119,0.187
2015-01-13 15:00:00,0.063152174,0.006956522,0.0025,0,0.004333333
2015-01-13 16:00:00,0,0,0,0,0
2015-01-13 17:00:00,0,0,0,0,0
2015-01-13 18:00:00,0,0,0,0,0
2015-01-13 19:00:00,0,0,0,0,0
2015-01-13 20:00:00,0,0,0,0,0
2015-01-13 21:00:00,0,0,0,0,0
2015-01-13 22:00:00,0,0,0,0,0
2015-01-13 23:00:00,0,0,0,0,0
2015-01-14 00:00:00,0,0,0,0,0
2015-01-14 01:00:00,0,0,0,0,0
2015-01-14 02:00:00,0,0,0,0,0
2015-01-14 03:00:00,0,0,0,0,0
2015-01-14 04:00:00,0.010913043,0.014608696,0.0425,0.067411765,0.072888889
2015-01-14 05:00:00,0.223086957,0.228652174,0.297,0.306470588,0.322
2015-01-14 06:00:00,0.449891304,0.449043478,0.5015,0.513176471,0.519222222
2015-01-14 07:00:00,0.613413043,0.606695652,0.6405,0.644235294,0.652666667
2015-01-14 08:00:00,0.714347826,0.700956522,0.721,0.718,0.727666667
2015-01-14 09:00:00,0.762673913,0.740782609,0.7465,0.742,0.748777778
2015-01-14 10:00:00,0.764173913,0.732,0.7285,0.718058824,0.730777778
2015-01-14 11:00:00,0.719695652,0.674826087,0.664,0.646647059,0.668333333
2015-01-14 12:00:00,0.629282609,0.565826087,0.553,0.522058824,0.557888889
2015-01-14 13:00:00,0.485217391,0.401086957,0.386,0.342,0.394333333
2015-01-14 14:00:00,0.285826087,0.183391304,0.1675,0.114529412,0.179111111
2015-01-14 15:00:00,0.062652174,0.00926087,0.002,0,0.004111111
2015-01-14 16:00:00,0,0,0,0,0
2015-01-14 17:00:00,0,0,0,0,0
2015-01-14 18:00:00,0,0,0,0,0
2015-01-14 19:00:00,0,0,0,0,0
2015-01-14 20:00:00,0,0,0,0,0
2015-01-14 21:00:00,0,0,0,0,0
2015-01-14 22:00:00,0,0,0,0,0
2015-01-14 23:00:00,0,0,0,0,0
2015-01-15 00:00:00,0,0,0,0,0
2015-01-15 01:00:00,0,0,0,0,0
2015-01-15 02:00:00,0,0,0,0,0
2015-01-15 03:00:00,0,0,0,0,0
2015-01-15 04:00:00,0.0105,0.01473913,0.044,0.074235294,0.076444444
2015-01-15 05:00:00,0.218369565,0.222478261,0.302,0.324588235,0.325555556
2015-01-15 06:00:00,0.443152174,0.442565217,0.504,0.516,0.519
2015-01-15 07:00:00,0.605282609,0.600782609,0.642,0.644058824,0.649444444
2015-01-15 08:00:00,0.70523913,0.695347826,0.721,0.715470588,0.723
2015-01-15 09:00:00,0.756043478,0.734173913,0.75,0.736,0.748777778
2015-01-15 10:00:00,0.758369565,0.723695652,0.7315,0.710352941,0.731
2015-01-15 11:00:00,0.715565217,0.666347826,0.6675,0.639470588,0.669666667
2015-01-15 12:00:00,0.62476087,0.55826087,0.5565,0.517941176,0.559555556
2015-01-15 13:00:00,0.481391304,0.395304348,0.3925,0.341117647,0.398666667
2015-01-15 14:00:00,0.283086957,0.180869565,0.1765,0.117411765,0.185444444
2015-01-15 15:00:00,0.0615,0.009043478,0.003,0,0.004555556
2015-01-15 16:00:00,0,0,0,0,0
2015-01-15 17:00:00,0,0,0,0,0
2015-01-15 18:00:00,0,0,0,0,0
2015-01-15 19:00:00,0,0,0,0,0
2015-01-15 20:00:00,0,0,0,0,0
2015-01-15 21:00:00,0,0,0,0,0
2015-01-15 22:00:00,0,0,0,0,0
2015-01-15 23:00:00,0,0,0,0,0
2015-01-16 00:00:00,0,0,0,0,0
2015-01-16 01:00:00,0,0,0,0,0
2015-01-16 02:00:00,0,0,0,0,0
2015-01-16 03:00:00,0,0,0,0,0
2015-01-16 04:00:00,0.01073913,0.013391304,0.038,0.064058824,0.075
2015-01-16 05:00:00,0.219695652,0.213695652,0.282,0.290470588,0.321444444
2015-01-16 06:00:00,0.443108696,0.435478261,0.487,0.498823529,0.512444444
2015-01-16 07:00:00,0.604304348,0.59573913,0.626,0.628588235,0.640555556
2015-01-16 08:00:00,0.704804348,0.693391304,0.706,0.703294118,0.713555556
2015-01-16 09:00:00,0.754891304,0.735652174,0.7315,0.723294118,0.735777778
2015-01-16 10:00:00,0.758065217,0.728608696,0.7175,0.700941176,0.720777778
2015-01-16 11:00:00,0.715217391,0.671478261,0.657,0.630705882,0.660111111
2015-01-16 12:00:00,0.626065217,0.561956522,0.55,0.508705882,0.553888889
2015-01-16 13:00:00,0.481956522,0.394956522,0.3845,0.332235294,0.391777778
2015-01-16 14:00:00,0.282043478,0.174782609,0.166,0.112588235,0.177888889
2015-01-16 15:00:00,0.061521739,0.007695652,0.002,0,0.004111111
2015-01-16 16:00:00,0,0,0,0,0
2015-01-16 17:00:00,0,0,0,0,0
2015-01-16 18:00:00,0,0,0,0,0
2015-01-16 19:00:00,0,0,0,0,0
2015-01-16 20:00:00,0,0,0,0,0
2015-01-16 21:00:00,0,0,0,0,0
2015-01-16 22:00:00,0,0,0,0,0
2015-01-16 23:00:00,0,0,0,0,0
2015-01-17 00:00:00,0,0,0,0,0
2015-01-17 01:00:00,0,0,0,0,0
2015-01-17 02:00:00,0,0,0,0,0
2015-01-17 03:00:00,0,0,0,0,0
2015-01-17 04:00:00,0.009195652,0.011652174,0.0315,0.061,0.067333333
2015-01-17 05:00:00,0.205565217,0.214826087,0.2625,0.286529412,0.304222222
2015-01-17 06:00:00,0.43423913,0.440130435,0.474,0.489235294,0.495888889
2015-01-17 07:00:00,0.602695652,0.604608696,0.6205,0.622529412,0.627444444
2015-01-17 08:00:00,0.709391304,0.705869565,0.7035,0.701,0.705888889
2015-01-17 09:00:00,0.764173913,0.751391304,0.75,0.727117647,0.745
2015-01-17 10:00:00,0.765543478,0.744434783,0.728,0.703352941,0.730111111
2015-01-17 11:00:00,0.720021739,0.686521739,0.6565,0.631058824,0.668333333
2015-01-17 12:00:00,0.627913043,0.57473913,0.54,0.505588235,0.554888889
2015-01-17 13:00:00,0.48026087,0.402869565,0.37,0.328117647,0.388777778
2015-01-17 14:00:00,0.276826087,0.178347826,0.149,0.106588235,0.171222222
2015-01-17 15:00:00,0.0575,0.008782609,0.002,0,0.003777778
2015-01-17 16:00:00,0,0,0,0,0
2015-01-17 17:00:00,0,0,0,0,0
2015-01-17 18:00:00,0,0,0,0,0
2015-01-17 19:00:00,0,0,0,0,0
2015-01-17 20:00:00,0,0,0,0,0
2015-01-17 21:00:00,0,0,0,0,0
2015-01-17 22:00:00,0,0,0,0,0
2015-01-17 23:00:00,0,0,0,0,0
2015-01-18 00:00:00,0,0,0,0,0
2015-01-18 01:00:00,0,0,0,0,0
2015-01-18 02:00:00,0,0,0,0,0
2015-01-18 03:00:00,0,0,0,0,0
2015-01-18 04:00:00,0.008304348,0.013347826,0.036,0.057764706,0.056444444
2015-01-18 05:00:00,0.204391304,0.218913043,0.2845,0.285941176,0.289
2015-01-18 06:00:00,0.436630435,0.444391304,0.4975,0.481764706,0.492666667
2015-01-18 07:00:00,0.60973913,0.607391304,0.645,0.616235294,0.634666667
2015-01-18 08:00:00,0.719413043,0.709869565,0.733,0.699235294,0.717444444
2015-01-18 09:00:00,0.775021739,0.756956522,0.774,0.727941176,0.747444444
2015-01-18 10:00:00,0.775391304,0.751434783,0.7575,0.705529412,0.729222222
2015-01-18 11:00:00,0.727217391,0.693913043,0.6925,0.632529412,0.663333333
2015-01-18 12:00:00,0.630891304,0.581652174,0.5765,0.510117647,0.551333333
2015-01-18 13:00:00,0.482021739,0.411347826,0.403,0.328235294,0.382444444
2015-01-18 14:00:00,0.276608696,0.185695652,0.174,0.107235294,0.166111111
2015-01-18 15:00:00,0.058108696,0.010391304,0.003,5.88E-05,0.003888889
2015-01-18 16:00:00,0,0,0,0,0
2015-01-18 17:00:00,0,0,0,0,0
2015-01-18 18:00:00,0,0,0,0,0
2015-01-18 19:00:00,0,0,0,0,0
2015-01-18 20:00:00,0,0,0,0,0
2015-01-18 21:00:00,0,0,0,0,0
2015-01-18 22:00:00,0,0,0,0,0
2015-01-18 23:00:00,0,0,0,0,0
2015-01-19 00:00:00,0,0,0,0,0
2015-01-19 01:00:00,0,0,0,0,0
2015-01-19 02:00:00,0,0,0,0,0
2015-01-19 03:00:00,0,0,0,0,0
2015-01-19 04:00:00,0.009695652,0.013869565,0.037,0.057235294,0.060444444
2015-01-19 05:00:00,0.216913043,0.233869565,0.2855,0.281882353,0.292666667
2015-01-19 06:00:00,0.443456522,0.460086957,0.499,0.479941176,0.498777778
